instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
53827591,210264,GOLD19MAR33100PE,,0.0,2019-03-27,33100.0,0.5,1,PE,MCX-OPT,MCX
53827847,210265,GOLD19MAR33200CE,,0.0,2019-03-27,33200.0,0.5,1,CE,MCX-OPT,MCX
53828103,210266,GOLD19MAR33200PE,,0.0,2019-03-27,33200.0,0.5,1,PE,MCX-OPT,MCX
53828359,210267,GOLD19MAR33300CE,,0.0,2019-03-27,33300.0,0.5,1,CE,MCX-OPT,MCX
53828871,210269,GOLD19MAR33400CE,,0.0,2019-03-27,33400.0,0.5,1,CE,MCX-OPT,MCX
53830151,210274,GOLD19MAR33600PE,,0.0,2019-03-27,33600.0,0.5,1,PE,MCX-OPT,MCX
53830407,210275,GOLD19MAR33700CE,,0.0,2019-03-27,33700.0,0.5,1,CE,MCX-OPT,MCX
53830663,210276,GOLD19MAR33700PE,,0.0,2019-03-27,33700.0,0.5,1,PE,MCX-OPT,MCX
53833991,210289,GOLD19MAR33800CE,,0.0,2019-03-27,33800.0,0.5,1,CE,MCX-OPT,MCX
53834247,210290,GOLD19MAR33800PE,,0.0,2019-03-27,33800.0,0.5,1,PE,MCX-OPT,MCX
53834503,210291,GOLD19MAR33900CE,,0.0,2019-03-27,33900.0,0.5,1,CE,MCX-OPT,MCX
53834759,210292,GOLD19MAR33900PE,,0.0,2019-03-27,33900.0,0.5,1,PE,MCX-OPT,MCX
53849095,210348,GOLD19MAR34000CE,,0.0,2019-03-27,34000.0,0.5,1,CE,MCX-OPT,MCX
53849351,210349,GOLD19MAR34000PE,,0.0,2019-03-27,34000.0,0.5,1,PE,MCX-OPT,MCX
53866503,210416,GOLD19MAR34100CE,,0.0,2019-03-27,34100.0,0.5,1,CE,MCX-OPT,MCX
53866759,210417,GOLD19MAR34100PE,,0.0,2019-03-27,34100.0,0.5,1,PE,MCX-OPT,MCX
53868551,210424,GOLD19MAR34200CE,,0.0,2019-03-27,34200.0,0.5,1,CE,MCX-OPT,MCX
53868807,210425,GOLD19MAR34200PE,,0.0,2019-03-27,34200.0,0.5,1,PE,MCX-OPT,MCX
53965575,210803,GOLD19MAR34300CE,,0.0,2019-03-27,34300.0,0.5,1,CE,MCX-OPT,MCX
53965831,210804,GOLD19MAR34300PE,,0.0,2019-03-27,34300.0,0.5,1,PE,MCX-OPT,MCX
53966087,210805,GOLD19MAR34400CE,,0.0,2019-03-27,34400.0,0.5,1,CE,MCX-OPT,MCX
53966343,210806,GOLD19MAR34400PE,,0.0,2019-03-27,34400.0,0.5,1,PE,MCX-OPT,MCX
53990151,210899,GOLD19MAR34500CE,,0.0,2019-03-27,34500.0,0.5,1,CE,MCX-OPT,MCX
53990407,210900,GOLD19MAR34500PE,,0.0,2019-03-27,34500.0,0.5,1,PE,MCX-OPT,MCX
54217991,211789,GOLD19MAY28600CE,,0.0,2019-05-29,28600.0,0.5,1,CE,MCX-OPT,MCX
54218247,211790,GOLD19MAY28600PE,,0.0,2019-05-29,28600.0,0.5,1,PE,MCX-OPT,MCX
54218503,211791,GOLD19MAY28700CE,,0.0,2019-05-29,28700.0,0.5,1,CE,MCX-OPT,MCX
54218759,211792,GOLD19MAY28700PE,,0.0,2019-05-29,28700.0,0.5,1,PE,MCX-OPT,MCX
54219015,211793,GOLD19MAY28800CE,,0.0,2019-05-29,28800.0,0.5,1,CE,MCX-OPT,MCX
54219271,211794,GOLD19MAY28800PE,,0.0,2019-05-29,28800.0,0.5,1,PE,MCX-OPT,MCX
54219527,211795,GOLD19MAY28900CE,,0.0,2019-05-29,28900.0,0.5,1,CE,MCX-OPT,MCX
248954628,972479,IIFCLSRVIII,IIFCLSRVIII,0.0,,0.0,0.01,1,EQ,BSE,BSE
54219783,211796,GOLD19MAY28900PE,,0.0,2019-05-29,28900.0,0.5,1,PE,MCX-OPT,MCX
54220039,211797,GOLD19MAY29000CE,,0.0,2019-05-29,29000.0,0.5,1,CE,MCX-OPT,MCX
54220295,211798,GOLD19MAY29000PE,,0.0,2019-05-29,29000.0,0.5,1,PE,MCX-OPT,MCX
54194695,211698,GOLD19MAY29100CE,,0.0,2019-05-29,29100.0,0.5,1,CE,MCX-OPT,MCX
54194951,211699,GOLD19MAY29100PE,,0.0,2019-05-29,29100.0,0.5,1,PE,MCX-OPT,MCX
54192135,211688,GOLD19MAY29200CE,,0.0,2019-05-29,29200.0,0.5,1,CE,MCX-OPT,MCX
54192391,211689,GOLD19MAY29200PE,,0.0,2019-05-29,29200.0,0.5,1,PE,MCX-OPT,MCX
54192647,211690,GOLD19MAY29300CE,,0.0,2019-05-29,29300.0,0.5,1,CE,MCX-OPT,MCX
54192903,211691,GOLD19MAY29300PE,,0.0,2019-05-29,29300.0,0.5,1,PE,MCX-OPT,MCX
54171399,211607,GOLD19MAY29400CE,,0.0,2019-05-29,29400.0,0.5,1,CE,MCX-OPT,MCX
54171655,211608,GOLD19MAY29400PE,,0.0,2019-05-29,29400.0,0.5,1,PE,MCX-OPT,MCX
54171911,211609,GOLD19MAY29500CE,,0.0,2019-05-29,29500.0,0.5,1,CE,MCX-OPT,MCX
54172167,211610,GOLD19MAY29500PE,,0.0,2019-05-29,29500.0,0.5,1,PE,MCX-OPT,MCX
54172423,211611,GOLD19MAY29600CE,,0.0,2019-05-29,29600.0,0.5,1,CE,MCX-OPT,MCX
54172679,211612,GOLD19MAY29600PE,,0.0,2019-05-29,29600.0,0.5,1,PE,MCX-OPT,MCX
54172935,211613,GOLD19MAY29700CE,,0.0,2019-05-29,29700.0,0.5,1,CE,MCX-OPT,MCX
54173191,211614,GOLD19MAY29700PE,,0.0,2019-05-29,29700.0,0.5,1,PE,MCX-OPT,MCX
54173447,211615,GOLD19MAY29800CE,,0.0,2019-05-29,29800.0,0.5,1,CE,MCX-OPT,MCX
54173703,211616,GOLD19MAY29800PE,,0.0,2019-05-29,29800.0,0.5,1,PE,MCX-OPT,MCX
54173959,211617,GOLD19MAY29900CE,,0.0,2019-05-29,29900.0,0.5,1,CE,MCX-OPT,MCX
54174215,211618,GOLD19MAY29900PE,,0.0,2019-05-29,29900.0,0.5,1,PE,MCX-OPT,MCX
54142983,211496,GOLD19MAY30000CE,,0.0,2019-05-29,30000.0,0.5,1,CE,MCX-OPT,MCX
54143239,211497,GOLD19MAY30000PE,,0.0,2019-05-29,30000.0,0.5,1,PE,MCX-OPT,MCX
54143495,211498,GOLD19MAY30100CE,,0.0,2019-05-29,30100.0,0.5,1,CE,MCX-OPT,MCX
54143751,211499,GOLD19MAY30100PE,,0.0,2019-05-29,30100.0,0.5,1,PE,MCX-OPT,MCX
54094599,211307,GOLD19MAY30200CE,,0.0,2019-05-29,30200.0,0.5,1,CE,MCX-OPT,MCX
54086151,211274,GOLD19MAY30300PE,,0.0,2019-05-29,30300.0,0.5,1,PE,MCX-OPT,MCX
54086407,211275,GOLD19MAY30400CE,,0.0,2019-05-29,30400.0,0.5,1,CE,MCX-OPT,MCX
54086663,211276,GOLD19MAY30400PE,,0.0,2019-05-29,30400.0,0.5,1,PE,MCX-OPT,MCX
54078727,211245,GOLD19MAY30500CE,,0.0,2019-05-29,30500.0,0.5,1,CE,MCX-OPT,MCX
54078983,211246,GOLD19MAY30500PE,,0.0,2019-05-29,30500.0,0.5,1,PE,MCX-OPT,MCX
54068231,211204,GOLD19MAY30600CE,,0.0,2019-05-29,30600.0,0.5,1,CE,MCX-OPT,MCX
54068487,211205,GOLD19MAY30600PE,,0.0,2019-05-29,30600.0,0.5,1,PE,MCX-OPT,MCX
54068743,211206,GOLD19MAY30700CE,,0.0,2019-05-29,30700.0,0.5,1,CE,MCX-OPT,MCX
54068999,211207,GOLD19MAY30700PE,,0.0,2019-05-29,30700.0,0.5,1,PE,MCX-OPT,MCX
54015495,210998,GOLD19MAY30800CE,,0.0,2019-05-29,30800.0,0.5,1,CE,MCX-OPT,MCX
54015751,210999,GOLD19MAY30800PE,,0.0,2019-05-29,30800.0,0.5,1,PE,MCX-OPT,MCX
54016007,211000,GOLD19MAY30900CE,,0.0,2019-05-29,30900.0,0.5,1,CE,MCX-OPT,MCX
54016263,211001,GOLD19MAY30900PE,,0.0,2019-05-29,30900.0,0.5,1,PE,MCX-OPT,MCX
54016519,211002,GOLD19MAY31000CE,,0.0,2019-05-29,31000.0,0.5,1,CE,MCX-OPT,MCX
54016775,211003,GOLD19MAY31000PE,,0.0,2019-05-29,31000.0,0.5,1,PE,MCX-OPT,MCX
54017031,211004,GOLD19MAY31100CE,,0.0,2019-05-29,31100.0,0.5,1,CE,MCX-OPT,MCX
54017287,211005,GOLD19MAY31100PE,,0.0,2019-05-29,31100.0,0.5,1,PE,MCX-OPT,MCX
54017543,211006,GOLD19MAY31200CE,,0.0,2019-05-29,31200.0,0.5,1,CE,MCX-OPT,MCX
54017799,211007,GOLD19MAY31200PE,,0.0,2019-05-29,31200.0,0.5,1,PE,MCX-OPT,MCX
54018055,211008,GOLD19MAY31300CE,,0.0,2019-05-29,31300.0,0.5,1,CE,MCX-OPT,MCX
54018311,211009,GOLD19MAY31300PE,,0.0,2019-05-29,31300.0,0.5,1,PE,MCX-OPT,MCX
54018567,211010,GOLD19MAY31400CE,,0.0,2019-05-29,31400.0,0.5,1,CE,MCX-OPT,MCX
54018823,211011,GOLD19MAY31400PE,,0.0,2019-05-29,31400.0,0.5,1,PE,MCX-OPT,MCX
54019079,211012,GOLD19MAY31500CE,,0.0,2019-05-29,31500.0,0.5,1,CE,MCX-OPT,MCX
54019335,211013,GOLD19MAY31500PE,,0.0,2019-05-29,31500.0,0.5,1,PE,MCX-OPT,MCX
54019591,211014,GOLD19MAY31600CE,,0.0,2019-05-29,31600.0,0.5,1,CE,MCX-OPT,MCX
54019847,211015,GOLD19MAY31600PE,,0.0,2019-05-29,31600.0,0.5,1,PE,MCX-OPT,MCX
54020103,211016,GOLD19MAY31700CE,,0.0,2019-05-29,31700.0,0.5,1,CE,MCX-OPT,MCX
54020359,211017,GOLD19MAY31700PE,,0.0,2019-05-29,31700.0,0.5,1,PE,MCX-OPT,MCX
54020615,211018,GOLD19MAY31800CE,,0.0,2019-05-29,31800.0,0.5,1,CE,MCX-OPT,MCX
54020871,211019,GOLD19MAY31800PE,,0.0,2019-05-29,31800.0,0.5,1,PE,MCX-OPT,MCX
54021127,211020,GOLD19MAY31900CE,,0.0,2019-05-29,31900.0,0.5,1,CE,MCX-OPT,MCX
54021383,211021,GOLD19MAY31900PE,,0.0,2019-05-29,31900.0,0.5,1,PE,MCX-OPT,MCX
138399236,540622,IPRU2985,ICICI PRUDENTIAL MUTUAL FUND,0.0,,0.0,0.01,1,EQ,BSE,BSE
138504964,541035,IPRU9262,ICICI PRUDENTIAL MUTUAL FUND,0.0,,0.0,0.01,1,EQ,BSE,BSE
248998916,972652,KMPL1949,KMPL-1949-10.80%-30-06-21-PVT,0.0,,0.0,0.01,1,EQ,BSE,BSE
133928964,523160,MORGANITE,MORGANITE CRUCIBLE (INDIA),0.0,,0.0,0.05,1,EQ,BSE,BSE
54021639,211022,GOLD19MAY32000CE,,0.0,2019-05-29,32000.0,0.5,1,CE,MCX-OPT,MCX
54021895,211023,GOLD19MAY32000PE,,0.0,2019-05-29,32000.0,0.5,1,PE,MCX-OPT,MCX
54022151,211024,GOLD19MAY32100CE,,0.0,2019-05-29,32100.0,0.5,1,CE,MCX-OPT,MCX
54022407,211025,GOLD19MAY32100PE,,0.0,2019-05-29,32100.0,0.5,1,PE,MCX-OPT,MCX
54022663,211026,GOLD19MAY32200CE,,0.0,2019-05-29,32200.0,0.5,1,CE,MCX-OPT,MCX
54022919,211027,GOLD19MAY32200PE,,0.0,2019-05-29,32200.0,0.5,1,PE,MCX-OPT,MCX
54023175,211028,GOLD19MAY32300CE,,0.0,2019-05-29,32300.0,0.5,1,CE,MCX-OPT,MCX
54023431,211029,GOLD19MAY32300PE,,0.0,2019-05-29,32300.0,0.5,1,PE,MCX-OPT,MCX
54023687,211030,GOLD19MAY32400CE,,0.0,2019-05-29,32400.0,0.5,1,CE,MCX-OPT,MCX
54023943,211031,GOLD19MAY32400PE,,0.0,2019-05-29,32400.0,0.5,1,PE,MCX-OPT,MCX
54024199,211032,GOLD19MAY32500CE,,0.0,2019-05-29,32500.0,0.5,1,CE,MCX-OPT,MCX
54024455,211033,GOLD19MAY32500PE,,0.0,2019-05-29,32500.0,0.5,1,PE,MCX-OPT,MCX
54024711,211034,GOLD19MAY32600CE,,0.0,2019-05-29,32600.0,0.5,1,CE,MCX-OPT,MCX
54024967,211035,GOLD19MAY32600PE,,0.0,2019-05-29,32600.0,0.5,1,PE,MCX-OPT,MCX
54025223,211036,GOLD19MAY32700CE,,0.0,2019-05-29,32700.0,0.5,1,CE,MCX-OPT,MCX
54025735,211038,GOLD19MAY32800CE,,0.0,2019-05-29,32800.0,0.5,1,CE,MCX-OPT,MCX
54025991,211039,GOLD19MAY32800PE,,0.0,2019-05-29,32800.0,0.5,1,PE,MCX-OPT,MCX
54026247,211040,GOLD19MAY32900CE,,0.0,2019-05-29,32900.0,0.5,1,CE,MCX-OPT,MCX
54026503,211041,GOLD19MAY32900PE,,0.0,2019-05-29,32900.0,0.5,1,PE,MCX-OPT,MCX
54026759,211042,GOLD19MAY33000CE,,0.0,2019-05-29,33000.0,0.5,1,CE,MCX-OPT,MCX
54027015,211043,GOLD19MAY33000PE,,0.0,2019-05-29,33000.0,0.5,1,PE,MCX-OPT,MCX
54027271,211044,GOLD19MAY33100CE,,0.0,2019-05-29,33100.0,0.5,1,CE,MCX-OPT,MCX
54027527,211045,GOLD19MAY33100PE,,0.0,2019-05-29,33100.0,0.5,1,PE,MCX-OPT,MCX
54027783,211046,GOLD19MAY33200CE,,0.0,2019-05-29,33200.0,0.5,1,CE,MCX-OPT,MCX
54028039,211047,GOLD19MAY33200PE,,0.0,2019-05-29,33200.0,0.5,1,PE,MCX-OPT,MCX
54028295,211048,GOLD19MAY33300CE,,0.0,2019-05-29,33300.0,0.5,1,CE,MCX-OPT,MCX
54028551,211049,GOLD19MAY33300PE,,0.0,2019-05-29,33300.0,0.5,1,PE,MCX-OPT,MCX
54029063,211051,GOLD19MAY33400PE,,0.0,2019-05-29,33400.0,0.5,1,PE,MCX-OPT,MCX
54029319,211052,GOLD19MAY33500CE,,0.0,2019-05-29,33500.0,0.5,1,CE,MCX-OPT,MCX
54029575,211053,GOLD19MAY33500PE,,0.0,2019-05-29,33500.0,0.5,1,PE,MCX-OPT,MCX
54029831,211054,GOLD19MAY33600CE,,0.0,2019-05-29,33600.0,0.5,1,CE,MCX-OPT,MCX
54030087,211055,GOLD19MAY33600PE,,0.0,2019-05-29,33600.0,0.5,1,PE,MCX-OPT,MCX
54030343,211056,GOLD19MAY33700CE,,0.0,2019-05-29,33700.0,0.5,1,CE,MCX-OPT,MCX
54030599,211057,GOLD19MAY33700PE,,0.0,2019-05-29,33700.0,0.5,1,PE,MCX-OPT,MCX
54030855,211058,GOLD19MAY33800CE,,0.0,2019-05-29,33800.0,0.5,1,CE,MCX-OPT,MCX
54031111,211059,GOLD19MAY33800PE,,0.0,2019-05-29,33800.0,0.5,1,PE,MCX-OPT,MCX
54031367,211060,GOLD19MAY33900CE,,0.0,2019-05-29,33900.0,0.5,1,CE,MCX-OPT,MCX
54031623,211061,GOLD19MAY33900PE,,0.0,2019-05-29,33900.0,0.5,1,PE,MCX-OPT,MCX
54031879,211062,GOLD19MAY34000CE,,0.0,2019-05-29,34000.0,0.5,1,CE,MCX-OPT,MCX
54032135,211063,GOLD19MAY34000PE,,0.0,2019-05-29,34000.0,0.5,1,PE,MCX-OPT,MCX
54032391,211064,GOLD19MAY34100CE,,0.0,2019-05-29,34100.0,0.5,1,CE,MCX-OPT,MCX
54032647,211065,GOLD19MAY34100PE,,0.0,2019-05-29,34100.0,0.5,1,PE,MCX-OPT,MCX
54244359,211892,SILVER18AUG34500CE,,0.0,2018-08-29,34500.0,0.5,1,CE,MCX-OPT,MCX
54244615,211893,SILVER18AUG34500PE,,0.0,2018-08-29,34500.0,0.5,1,PE,MCX-OPT,MCX
54244871,211894,SILVER18AUG34750CE,,0.0,2018-08-29,34750.0,0.5,1,CE,MCX-OPT,MCX
54245127,211895,SILVER18AUG34750PE,,0.0,2018-08-29,34750.0,0.5,1,PE,MCX-OPT,MCX
54245383,211896,SILVER18AUG35000CE,,0.0,2018-08-29,35000.0,0.5,1,CE,MCX-OPT,MCX
54245639,211897,SILVER18AUG35000PE,,0.0,2018-08-29,35000.0,0.5,1,PE,MCX-OPT,MCX
54223367,211810,SILVER18AUG35250CE,,0.0,2018-08-29,35250.0,0.5,1,CE,MCX-OPT,MCX
54223623,211811,SILVER18AUG35250PE,,0.0,2018-08-29,35250.0,0.5,1,PE,MCX-OPT,MCX
54210311,211759,SILVER18AUG35500CE,,0.0,2018-08-29,35500.0,0.5,1,CE,MCX-OPT,MCX
54210567,211760,SILVER18AUG35500PE,,0.0,2018-08-29,35500.0,0.5,1,PE,MCX-OPT,MCX
244636164,955610,718PFC27,PFC-7.18%-20-1-17-PVT,0.0,,0.0,0.01,1,EQ,BSE,BSE
245091844,957390,1140BIFPL20,BIFPL-11.40%-17-7-20-PVT,0.0,,0.0,0.01,10,EQ,BSE,BSE
244254212,954118,985ATL19D,ATL-9.85%-3-6-19-PVT,0.0,,0.0,0.01,1,EQ,BSE,BSE
54180103,211641,SILVER18AUG35750CE,,0.0,2018-08-29,35750.0,0.5,1,CE,MCX-OPT,MCX
54180359,211642,SILVER18AUG35750PE,,0.0,2018-08-29,35750.0,0.5,1,PE,MCX-OPT,MCX
54167303,211591,SILVER18AUG36000CE,,0.0,2018-08-29,36000.0,0.5,1,CE,MCX-OPT,MCX
54167559,211592,SILVER18AUG36000PE,,0.0,2018-08-29,36000.0,0.5,1,PE,MCX-OPT,MCX
54167815,211593,SILVER18AUG36250CE,,0.0,2018-08-29,36250.0,0.5,1,CE,MCX-OPT,MCX
54168071,211594,SILVER18AUG36250PE,,0.0,2018-08-29,36250.0,0.5,1,PE,MCX-OPT,MCX
54145287,211505,SILVER18AUG36500CE,,0.0,2018-08-29,36500.0,0.5,1,CE,MCX-OPT,MCX
54145543,211506,SILVER18AUG36500PE,,0.0,2018-08-29,36500.0,0.5,1,PE,MCX-OPT,MCX
54134279,211462,SILVER18AUG36750CE,,0.0,2018-08-29,36750.0,0.5,1,CE,MCX-OPT,MCX
54134535,211463,SILVER18AUG36750PE,,0.0,2018-08-29,36750.0,0.5,1,PE,MCX-OPT,MCX
54111495,211373,SILVER18AUG37000CE,,0.0,2018-08-29,37000.0,0.5,1,CE,MCX-OPT,MCX
54111751,211374,SILVER18AUG37000PE,,0.0,2018-08-29,37000.0,0.5,1,PE,MCX-OPT,MCX
54083847,211265,SILVER18AUG37250CE,,0.0,2018-08-29,37250.0,0.5,1,CE,MCX-OPT,MCX
54084103,211266,SILVER18AUG37250PE,,0.0,2018-08-29,37250.0,0.5,1,PE,MCX-OPT,MCX
54084359,211267,SILVER18AUG37500CE,,0.0,2018-08-29,37500.0,0.5,1,CE,MCX-OPT,MCX
54084615,211268,SILVER18AUG37500PE,,0.0,2018-08-29,37500.0,0.5,1,PE,MCX-OPT,MCX
53994247,210915,SILVER18AUG37750CE,,0.0,2018-08-29,37750.0,0.5,1,CE,MCX-OPT,MCX
53994503,210916,SILVER18AUG37750PE,,0.0,2018-08-29,37750.0,0.5,1,PE,MCX-OPT,MCX
53981191,210864,SILVER18AUG38000CE,,0.0,2018-08-29,38000.0,0.5,1,CE,MCX-OPT,MCX
53981447,210865,SILVER18AUG38000PE,,0.0,2018-08-29,38000.0,0.5,1,PE,MCX-OPT,MCX
53963527,210795,SILVER18AUG38250CE,,0.0,2018-08-29,38250.0,0.5,1,CE,MCX-OPT,MCX
53963783,210796,SILVER18AUG38250PE,,0.0,2018-08-29,38250.0,0.5,1,PE,MCX-OPT,MCX
53910279,210587,SILVER18AUG38500CE,,0.0,2018-08-29,38500.0,0.5,1,CE,MCX-OPT,MCX
53910535,210588,SILVER18AUG38500PE,,0.0,2018-08-29,38500.0,0.5,1,PE,MCX-OPT,MCX
53910791,210589,SILVER18AUG38750CE,,0.0,2018-08-29,38750.0,0.5,1,CE,MCX-OPT,MCX
53911047,210590,SILVER18AUG38750PE,,0.0,2018-08-29,38750.0,0.5,1,PE,MCX-OPT,MCX
53911303,210591,SILVER18AUG39000CE,,0.0,2018-08-29,39000.0,0.5,1,CE,MCX-OPT,MCX
53911559,210592,SILVER18AUG39000PE,,0.0,2018-08-29,39000.0,0.5,1,PE,MCX-OPT,MCX
53911815,210593,SILVER18AUG39250CE,,0.0,2018-08-29,39250.0,0.5,1,CE,MCX-OPT,MCX
53912071,210594,SILVER18AUG39250PE,,0.0,2018-08-29,39250.0,0.5,1,PE,MCX-OPT,MCX
53912583,210596,SILVER18AUG39500PE,,0.0,2018-08-29,39500.0,0.5,1,PE,MCX-OPT,MCX
53912839,210597,SILVER18AUG39750CE,,0.0,2018-08-29,39750.0,0.5,1,CE,MCX-OPT,MCX
53913095,210598,SILVER18AUG39750PE,,0.0,2018-08-29,39750.0,0.5,1,PE,MCX-OPT,MCX
53913351,210599,SILVER18AUG40000CE,,0.0,2018-08-29,40000.0,0.5,1,CE,MCX-OPT,MCX
53913607,210600,SILVER18AUG40000PE,,0.0,2018-08-29,40000.0,0.5,1,PE,MCX-OPT,MCX
53913863,210601,SILVER18AUG40250CE,,0.0,2018-08-29,40250.0,0.5,1,CE,MCX-OPT,MCX
53914119,210602,SILVER18AUG40250PE,,0.0,2018-08-29,40250.0,0.5,1,PE,MCX-OPT,MCX
53914375,210603,SILVER18AUG40500CE,,0.0,2018-08-29,40500.0,0.5,1,CE,MCX-OPT,MCX
53914631,210604,SILVER18AUG40500PE,,0.0,2018-08-29,40500.0,0.5,1,PE,MCX-OPT,MCX
53915143,210606,SILVER18AUG40750PE,,0.0,2018-08-29,40750.0,0.5,1,PE,MCX-OPT,MCX
53915399,210607,SILVER18AUG41000CE,,0.0,2018-08-29,41000.0,0.5,1,CE,MCX-OPT,MCX
53915655,210608,SILVER18AUG41000PE,,0.0,2018-08-29,41000.0,0.5,1,PE,MCX-OPT,MCX
53915911,210609,SILVER18AUG41250CE,,0.0,2018-08-29,41250.0,0.5,1,CE,MCX-OPT,MCX
53916167,210610,SILVER18AUG41250PE,,0.0,2018-08-29,41250.0,0.5,1,PE,MCX-OPT,MCX
53916423,210611,SILVER18AUG41500CE,,0.0,2018-08-29,41500.0,0.5,1,CE,MCX-OPT,MCX
53916679,210612,SILVER18AUG41500PE,,0.0,2018-08-29,41500.0,0.5,1,PE,MCX-OPT,MCX
53916935,210613,SILVER18AUG41750CE,,0.0,2018-08-29,41750.0,0.5,1,CE,MCX-OPT,MCX
53917191,210614,SILVER18AUG41750PE,,0.0,2018-08-29,41750.0,0.5,1,PE,MCX-OPT,MCX
53917447,210615,SILVER18AUG42000CE,,0.0,2018-08-29,42000.0,0.5,1,CE,MCX-OPT,MCX
53917959,210617,SILVER18AUG42250CE,,0.0,2018-08-29,42250.0,0.5,1,CE,MCX-OPT,MCX
53918215,210618,SILVER18AUG42250PE,,0.0,2018-08-29,42250.0,0.5,1,PE,MCX-OPT,MCX
53918471,210619,SILVER18AUG42500CE,,0.0,2018-08-29,42500.0,0.5,1,CE,MCX-OPT,MCX
53918727,210620,SILVER18AUG42500PE,,0.0,2018-08-29,42500.0,0.5,1,PE,MCX-OPT,MCX
53918983,210621,SILVER18AUG42750CE,,0.0,2018-08-29,42750.0,0.5,1,CE,MCX-OPT,MCX
53919239,210622,SILVER18AUG42750PE,,0.0,2018-08-29,42750.0,0.5,1,PE,MCX-OPT,MCX
244219908,953984,1005AUSFL20,AUSFBL-10.05%-30-03-20-PVT,0.0,,0.0,0.01,1,EQ,BSE,BSE
244932100,956766,768IHFL20,IHFL-7.68%-24-7-20-PVT,0.0,,0.0,0.01,1,EQ,BSE,BSE
135867652,530733,NOVAPUB,NOVA PUBLICATIONS INDIA,0.0,,0.0,0.05,1,EQ,BSE,BSE
128172036,500672,NOVARTIND,NOVARTIS INDIA,0.0,,0.0,0.05,1,EQ,BSE,BSE
131472900,513566,NOVIS,NOVA IRON & STEEL,0.0,,0.0,0.01,1,EQ,BSE,BSE
53919495,210623,SILVER18AUG43000CE,,0.0,2018-08-29,43000.0,0.5,1,CE,MCX-OPT,MCX
53919751,210624,SILVER18AUG43000PE,,0.0,2018-08-29,43000.0,0.5,1,PE,MCX-OPT,MCX
53920007,210625,SILVER18AUG43250CE,,0.0,2018-08-29,43250.0,0.5,1,CE,MCX-OPT,MCX
53920519,210627,SILVER18AUG43500CE,,0.0,2018-08-29,43500.0,0.5,1,CE,MCX-OPT,MCX
53920775,210628,SILVER18AUG43500PE,,0.0,2018-08-29,43500.0,0.5,1,PE,MCX-OPT,MCX
53967623,210811,SILVER18AUG43750CE,,0.0,2018-08-29,43750.0,0.5,1,CE,MCX-OPT,MCX
53967879,210812,SILVER18AUG43750PE,,0.0,2018-08-29,43750.0,0.5,1,PE,MCX-OPT,MCX
53968135,210813,SILVER18AUG44000CE,,0.0,2018-08-29,44000.0,0.5,1,CE,MCX-OPT,MCX
53968391,210814,SILVER18AUG44000PE,,0.0,2018-08-29,44000.0,0.5,1,PE,MCX-OPT,MCX
54008839,210972,SILVER18AUG44250CE,,0.0,2018-08-29,44250.0,0.5,1,CE,MCX-OPT,MCX
54009095,210973,SILVER18AUG44250PE,,0.0,2018-08-29,44250.0,0.5,1,PE,MCX-OPT,MCX
54009351,210974,SILVER18AUG44500CE,,0.0,2018-08-29,44500.0,0.5,1,CE,MCX-OPT,MCX
54009607,210975,SILVER18AUG44500PE,,0.0,2018-08-29,44500.0,0.5,1,PE,MCX-OPT,MCX
54009863,210976,SILVER18AUG44750CE,,0.0,2018-08-29,44750.0,0.5,1,CE,MCX-OPT,MCX
54010119,210977,SILVER18AUG44750PE,,0.0,2018-08-29,44750.0,0.5,1,PE,MCX-OPT,MCX
54245895,211898,SILVER18NOV35250CE,,0.0,2018-11-28,35250.0,0.5,1,CE,MCX-OPT,MCX
54246151,211899,SILVER18NOV35250PE,,0.0,2018-11-28,35250.0,0.5,1,PE,MCX-OPT,MCX
54246407,211900,SILVER18NOV35500CE,,0.0,2018-11-28,35500.0,0.5,1,CE,MCX-OPT,MCX
54246663,211901,SILVER18NOV35500PE,,0.0,2018-11-28,35500.0,0.5,1,PE,MCX-OPT,MCX
54246919,211902,SILVER18NOV35750CE,,0.0,2018-11-28,35750.0,0.5,1,CE,MCX-OPT,MCX
54247175,211903,SILVER18NOV35750PE,,0.0,2018-11-28,35750.0,0.5,1,PE,MCX-OPT,MCX
54223879,211812,SILVER18NOV36000CE,,0.0,2018-11-28,36000.0,0.5,1,CE,MCX-OPT,MCX
54224135,211813,SILVER18NOV36000PE,,0.0,2018-11-28,36000.0,0.5,1,PE,MCX-OPT,MCX
54210823,211761,SILVER18NOV36250CE,,0.0,2018-11-28,36250.0,0.5,1,CE,MCX-OPT,MCX
54211079,211762,SILVER18NOV36250PE,,0.0,2018-11-28,36250.0,0.5,1,PE,MCX-OPT,MCX
54211335,211763,SILVER18NOV36500CE,,0.0,2018-11-28,36500.0,0.5,1,CE,MCX-OPT,MCX
54211591,211764,SILVER18NOV36500PE,,0.0,2018-11-28,36500.0,0.5,1,PE,MCX-OPT,MCX
54175495,211623,SILVER18NOV36750CE,,0.0,2018-11-28,36750.0,0.5,1,CE,MCX-OPT,MCX
54175751,211624,SILVER18NOV36750PE,,0.0,2018-11-28,36750.0,0.5,1,PE,MCX-OPT,MCX
